file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military
hamas says it is seeking to extend truce with israel  bbc news_output.json,yoH5rbDlDOk,20231127,1484,0,4,14,14,2,0,0,6,0,6,8,3,7,0,4,0,2,4,1,1,3,1,0,0,0,1,0,0,2,0,0,3,0,0,1,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
hamas says its deputy leader saleh al-arouri killed in blast in lebanon - bbc news_output.json,uilOtoa77Qg,20240102,765,0,9,2,11,2,0,0,0,2,0,0,0,7,0,0,0,2,0,0,6,7,7,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
hamas seeks 'complete halt' to war in gaza proposal response  bbc news_output.json,ZVSPXWE56h0,20240612,780,0,3,6,12,1,0,0,0,1,0,0,0,10,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
hamas shooting survivor reveals details of massacre - bbc news_output.json,13OSvBE4jLI,20231013,543,0,2,2,4,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hamas training for raid on israel revealed  bbc news_output.json,eVfMkKltBrk,20231127,609,0,10,3,9,1,0,0,0,1,1,0,4,4,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"hamas-run health ministry says death toll in gaza has passed 10,000 - bbc news_output.json",LzEYhDbXNJ0,20231106,2219,0,12,37,9,4,0,0,4,3,0,2,1,13,14,4,0,1,5,2,2,1,4,0,4,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,2,8,1,2,0,0,0,3,0,0,1,0,0,0,0,0,1,8,6,6,0,1,7,1,0,0,0,0,0,0,1
"hamas-run health ministry says more than 10,300 killed in gaza - bbc news - bbc news_output.json",xYdX5v7WCtQ,20231107,2527,0,30,33,15,4,0,0,1,3,5,0,8,10,1,1,0,1,1,2,4,2,8,0,11,2,0,1,0,0,1,6,0,0,2,3,0,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
"hamas-run health ministry says more than 25,000 killed in israel offensive on gaza  bbc news_output.json",l_tZ5gFKLSg,20240123,1077,0,0,6,0,7,0,2,2,1,0,0,0,2,1,0,0,0,24,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
have air strikes on yemen reduced houthi attacks  bbc news_output.json,liDAI7pmTzg,20240206,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hezbollah leader calls device attacks ‘a declaration of war’  bbc news_output.json,nzeRnUHmPwM,20240919,1339,0,6,1,0,4,0,0,0,1,8,0,0,6,0,0,0,2,0,0,3,1,1,6,1,9,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hezbollah says israeli strike killed senior commander in lebanon  bbc news_output.json,-LzTW9al-Ko,20240704,950,0,8,9,9,8,0,0,0,3,2,0,0,5,0,3,0,0,0,0,1,1,3,7,0,3,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
hopes grow of deal to free hostages in gaza - bbc news_output.json,uWgWov0Lh7k,20231119,780,0,12,6,7,2,0,0,1,2,8,1,1,6,1,0,0,0,5,2,1,1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2
"houthi missile attack on cargo ship leaves three dead, us military says   bbc news_output.json",N-0PtTIGJWs,20240307,557,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
how children in both israel and gaza experienced the conflict - bbc news_output.json,-cOxmVxOYXA,20210522,704,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how did israeli intelligence fail to stop hamas's major attack from gaza - bbc news_output.json,Dd8nJBAf2WU,20231010,393,0,4,1,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
how the hamas attack on the supernova festival in israel unfolded - bbc news_output.json,7sHxRcebDzM,20231009,621,0,3,6,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huge protests in israel as public demand deal to release hostages  bbc news_output.json,_vNwgBjcRxQ,20240901,643,0,8,4,7,2,0,0,0,0,0,0,0,4,0,1,2,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
hundreds dead in airstrike israel denies it attacked gaza hospital - bbc news_output.json,TTgMa34Kh9o,20231017,1004,0,19,10,4,3,0,0,0,1,8,0,5,4,0,0,0,0,11,1,1,6,2,0,3,0,3,0,0,3,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
hundreds of hezbollah members reportedly injured by exploding pagers  bbc news_output.json,pNEb-dY3tRY,20240917,1351,0,14,2,3,6,3,0,0,1,0,1,0,3,0,0,0,0,3,0,0,0,1,15,1,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
hunrdeds of gaza water sites damaged or destroyed_output.json,,,178,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ignore israeli evacuation order, hamas tells citizens as they flee - bbc news_output.json",zBmcrv-Qj94,20231013,769,0,12,14,6,3,1,0,1,1,2,0,3,13,1,0,0,0,1,1,1,1,2,1,4,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
images emerge of palestinian captives stripped and bound in gaza  bbc news_output.json,mvUClDPFsGA,20231207,671,0,11,11,1,3,0,1,0,1,2,0,4,4,3,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0
inside a gaza hospital during israeli ground offensive - bbc news_output.json,u-Qb4_sCx38,20140718,385,0,2,4,1,0,0,0,0,1,2,4,0,1,0,1,0,0,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
international concern over middle east escalation after hamas leader killing  bbc news_output.json,sxTfinBY2Ac,20240802,363,0,2,1,5,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
international court orders israel to halt offensive in rafah  bbc news_output.json,9ZpLaspIpzs,20240524,767,2,13,7,0,4,0,0,1,4,2,0,1,2,1,0,8,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0
iran denies involvement in drone strike that killed three us troops  bbc news_output.json,GOd-BziHYMI,20240129,413,0,1,4,0,2,4,0,0,2,0,0,1,0,0,1,0,0,0,0,0,9,2,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
iran sanctions us and uk extend measures against tehran  bbc news_output.json,oeO-osUXe5A,20240418,1588,0,10,0,2,4,11,0,0,1,0,10,0,5,0,0,0,1,0,0,6,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0
iran vows revenge after hamas leader assassinated in tehran  bbc news_output.json,r3x_jLo1jCI,20240805,527,0,7,2,5,1,6,0,0,3,0,0,0,4,0,0,0,1,0,0,1,6,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
israel accused of deadly strike on iranian consulate in syria  bbc news_output.json,W7NzKL4dWbc,20240401,1563,0,15,4,5,9,14,0,0,1,0,10,2,7,0,0,0,0,0,0,0,3,5,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel accused of possible war crime over killing of boy in west bank  bbc news_output.json,a5uJHeO09u4,20240502,786,0,0,1,1,2,0,0,0,5,2,0,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
israel accused of shooting dead american protester in west bank   bbc news_output.json,jchC5YYXtNA,20240906,616,0,6,0,0,1,1,0,0,2,2,0,3,4,0,0,0,0,1,0,0,1,4,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
israel accused of targeted killing of civilians in west bank bbc news_output.json,neNVV_9R-e8,20240117,517,0,3,2,3,1,0,0,0,0,2,0,2,10,0,0,0,0,1,1,0,2,6,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel action in gaza 'could be war crimes' says un's navi pillay - bbc news_output.json,F52yPm83bXU,20140723,110,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel agrees ceasefire with hamas in gaza after hundreds of deaths - bbc news_output.json,rbnLlBnkj5U,20210520,284,0,3,0,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel agrees pauses in gaza fighting to allow polio vaccination of children  bbc news_output.json,yvgWbAuRYa0,20240829,329,0,2,5,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"israel agrees to daily four-hour military pauses in northern gaza, white house says - bbc news_output.json",_BMAkffp2CA,20231109,751,0,3,5,1,0,0,0,5,4,6,2,1,3,3,2,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel allies urge 'restraint' instead of reaction after iran drone attack  bbc news_output.json,ESjBr9JAgRc,20240415,1931,0,28,1,1,7,43,0,0,2,0,0,0,9,0,0,0,1,0,1,2,14,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,0,0,0,0,0
israel and hamas claim victory after ceasefire - bbc news_output.json,hZAGCkfry6k,20210521,505,0,4,2,3,1,0,0,0,0,2,5,6,4,1,7,0,3,0,0,1,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel and hamas reach deal on aid to gaza  bbc news_output.json,uE8k03LLg5k,20240117,819,0,1,9,3,1,0,0,6,0,0,0,2,3,2,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,3,1,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
israel and hezbollah attacks prompts us concern  bbc news_output.json,og_zx_SXnGc,20240622,617,0,13,4,2,8,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,2,2,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel and hezbollah exchange heavy fire in major escalation  bbc news_output.json,MA1EF-iL4ZY,20240826,1467,0,25,2,5,5,0,1,0,1,0,0,0,4,0,3,0,6,0,0,2,6,1,15,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,2,0,0,0,0,0
israel and hezbollah golan heights rocket attack devastates druze community  bbc news_output.json,MuEkN5-oi60,20240729,773,0,3,1,0,4,0,0,0,1,0,2,0,3,0,0,0,2,0,1,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1
israel announces daily military pause to increase gaza aid  bbc news_output.json,p_tcarbMjj0,20240616,1071,0,8,13,7,0,0,0,9,4,0,2,1,8,2,3,5,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,2,2
israel authorises netanyahu retaliation against hezbollah after rocket attack  bbc news_output.json,pI14p19VmXg,20240729,790,0,7,2,1,5,1,0,0,1,0,0,0,4,0,0,0,2,0,5,4,5,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
israel claims it’s killed hezbollah’s top military commander in beirut airstrike  bbc news_output.json,6HD-ReNpLjY,20240730,853,0,16,0,2,3,2,0,0,2,0,2,0,6,0,0,0,0,0,3,0,11,4,7,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
israel claims “beginning of the end” for hamas as some fighters surrender  bbc news_output.json,R5vvjNc-JLg,20231211,541,0,9,9,4,0,0,0,1,1,3,2,1,2,1,0,0,1,1,0,1,3,5,0,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
israel confirms death of four more hostages in gaza amid ceasefire talks  bbc news_output.json,ZL9nRCn-ghw,20240604,1279,0,6,12,21,11,0,0,0,5,0,2,0,19,0,7,0,1,0,1,4,2,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5
israel confirms soldiers and civilians taken hostage by palestinian militants – bbc news_output.json,zr9bkjhoFGA,20231007,1370,0,14,21,5,7,0,0,0,13,0,3,7,20,0,0,0,5,1,0,3,6,5,3,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,3,1,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
israel continues bombardment of southern gaza  bbc news_output.json,CBwxCXeITJ8,20240111,988,0,4,14,2,2,0,0,3,1,4,0,2,0,1,0,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,11,0,1,0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0
israel continues bombing of gaza as us urges protection of civilians  bbc news_output.json,2459er-GqJE,20231203,1402,0,19,29,11,3,0,0,2,3,7,2,6,6,4,2,1,2,2,1,2,6,4,0,4,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,1,1,0,1,0,0,0,0,1
israel court rules that ultra-orthodox students must be drafted to military  bbc news_output.json,t0OUoGH6pOk,20240625,694,0,4,2,0,2,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
israel defense force compares hamas attacks to 911 #israel #hamas #gaza #bbcnews_output.json,eHt9ofszOIE,20231009,62,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel demands sanctions on iranian missile project  bbc news_output.json,JQMZkrz6X08,20240416,1130,0,22,4,0,6,18,0,1,4,0,2,0,5,0,0,0,2,0,0,3,11,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1
israel denies deadly rafah strike on displacement camp  bbc news_output.json,gFTgoO1xoW8,20240529,961,0,7,9,4,2,0,0,2,5,4,0,2,10,0,1,8,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4
israel denies reports of a ceasefire in south gaza - bbc news_output.json,JnCCJnnRvLc,20231016,1321,0,10,10,4,1,0,0,5,5,0,2,0,3,2,3,4,2,2,1,3,1,0,0,0,1,0,0,0,0,3,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,1
israel evacuating communities along lebanon border - bbc news_output.json,_YWxrsqc8JA,20231016,454,0,3,1,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,1,5,1,4,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
israel evacuation order tens of thousands flee northern gaza - bbc news_output.json,QdejpCYWBTk,20231014,1610,0,17,9,7,1,0,0,0,4,8,5,5,6,7,5,0,1,0,3,1,3,1,0,5,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,1
israel evacuation order what is the situation in northern gaza - bbc news_output.json,DwtmeNDWtHg,20231014,977,0,0,15,0,2,0,0,2,0,8,6,0,3,0,0,0,0,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,7,5,0,0,0,0,0,0,0,0
"israel examining ceasefire deal that hamas accepted, says idf spokesman  bbc news_output.json",BlYTXnX7RWU,20240506,687,0,5,3,5,3,0,0,0,1,0,8,0,4,0,2,1,3,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
israel extends control of gaza's entire land border  bbc news_output.json,_w4opBPkteI,20240530,1245,0,18,7,8,4,0,0,1,6,0,8,1,6,1,0,5,2,0,0,1,1,1,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1
israel frees 33 more palestinian prisoners under truce agreement  bbc news_output.json,SbxjuQ_OUj0,20231128,660,0,3,7,7,1,0,0,2,0,4,2,0,4,1,2,0,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
israel gaza conflict what next - bbc news_output.json,5VF90l_DLto,20140728,2319,0,23,18,19,3,1,1,0,1,6,7,11,13,2,3,0,1,2,12,0,4,18,0,22,0,7,0,0,2,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0
israel hamas launch surprise rocket attack from gaza - bbc news_output.json,NCYQj3Xm8jo,20231007,1171,0,11,11,10,3,0,0,0,4,4,19,7,9,0,0,0,2,0,0,2,7,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"israel heads to eurovision final, after a day of protests in sweden  bbc news_output.json",ZX6fN3R89LI,20240510,729,0,6,3,0,2,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"israel hundreds killed in air strike on gaza hospital, palestinian officials say - bbc news_output.json",rJoQUFaQGMQ,20231017,1045,0,4,19,1,1,0,0,0,0,0,0,0,4,0,0,1,0,25,0,0,2,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0
israel indicates deadline for gaza ground offensive in rafah  bbc news_output.json,HOicAK8QXek,20240219,1089,0,10,4,6,3,0,0,0,1,2,0,2,4,0,2,12,4,3,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
israel insists on control of gaza's egypt border  bbc news_output.json,5sNalLTxokM,20240905,427,0,4,7,2,1,0,0,0,1,0,0,0,6,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
israel intensifies airstrikes in gaza as communications cut off – bbc news_output.json,pUgGb-Me_LQ,20231028,988,0,6,8,1,2,0,0,0,1,2,4,1,4,1,0,0,0,3,0,7,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
israel intensifies gaza bombing as us calls for “humanitarian pause” - bbc news_output.json,V27l5LhUn2o,20231105,786,0,7,15,4,2,0,0,0,1,0,0,2,2,1,2,0,0,1,1,0,1,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
israel launches ground offensive in south gaza   bbc news_output.json,078LvtHRm98,20231203,700,0,10,6,2,4,0,0,0,1,10,1,4,3,0,0,0,0,1,1,1,2,6,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
israel launches ground war in northern gaza - bbc news_output.json,SoFiyMnf5JU,20231028,942,0,11,14,5,6,0,0,1,3,3,2,2,6,0,1,0,1,7,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
israel launches new strikes on gaza as calls for ceasefire grow - bbc news_output.json,IrAPqOYprwA,20210517,1791,0,4,20,4,1,0,0,0,2,3,3,6,12,2,1,0,1,8,5,1,5,6,0,1,0,1,0,0,0,1,1,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,2
