file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Cease fire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military,..Human right,..defend itself,..Self-defence,..Self-defense,..self defense,..self defence
hamas reappearing in northern gaza as israel prepares assault on southern city of rafah  dw news_output.json,_OYKHiy5MoA,20240209,1195,0,4,10,3,3,0,0,0,7,0,13,0,11,2,0,0,8,1,1,0,3,1,1,0,1,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
hamas releases 10 thai hostages taken from israel in separate deal  dw news_output.json,DaboSLKSkwA,20231125,674,0,4,3,6,0,1,0,0,0,0,2,0,3,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hamas releases video of hostages urging gaza cease-fire deal  dw news_output.json,i3m7j0ei2Ag,20240428,981,0,11,4,10,2,0,0,0,0,0,2,0,5,0,5,0,4,2,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,13,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
hamas reports 150 palestinians die in airstrikes as us claims 10 houthi rebels killed_output.json,jzVmPqgd8YY,20231231,1333,0,19,12,9,9,2,0,1,6,9,0,1,4,4,3,0,1,2,0,0,1,6,2,0,6,0,1,0,0,0,8,3,0,0,0,0,0,1,3,2,0,1,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hamas will not directly participate in cairo cease-fire talks  dw news_output.json,uA4WUBoqyaM,20240825,934,0,4,2,5,0,0,0,2,0,0,2,0,3,2,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,2,0,4,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
hamas' terror attacks on israel spark wave of fake news  dw news_output.json,vX6HSBwfIO8,20231014,889,0,8,4,10,3,0,1,0,3,0,2,3,3,0,0,0,0,0,0,3,0,4,1,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamas, qatari, us envoys in cairo for cease-fire, hostage release talks  dw news_output.json",BDBRaXV00kI,20240303,581,0,4,3,10,2,0,0,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas-run health ministry israeli strike on gaza school kills dozens  dw news_output.json,OSgsjVD-Nr4,20240727,491,0,1,4,3,3,0,0,0,7,0,0,1,5,1,0,0,0,0,2,1,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
hamas-terror against israel how will it change the middle east  to the point_output.json,YEk0Xf85gOU,20231012,4281,1,40,25,36,7,12,0,1,18,6,12,13,35,1,0,0,0,6,0,3,2,18,2,5,8,2,3,2,0,2,5,2,2,0,0,0,0,0,2,1,0,6,1,0,0,0,0,0,2,3,3,0,2,2,2,3,0,0,0,0,0,0,0,2,2,1,0,1,0,0,6,0,0,0,0,0,0
has the war changed netanyahu's declining popularity following months of protests  dw news_output.json,_zKg3mQcgeY,20231022,1308,0,17,5,1,11,1,0,0,5,1,1,2,15,0,0,0,0,10,0,0,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
head of un agency for palestinian refugees says agency at 'breaking point'  dw news_output.json,zbN-8YosB3k,20240223,1115,0,7,9,1,1,0,1,1,0,0,0,2,0,3,0,0,0,0,0,1,0,2,0,0,2,1,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,1,0,1,0,0,0,0,0,0,0
heated debate between hostage relatives and israeli lawmakers  dw news_output.json,ktSgTu2G2bQ,20231121,2868,1,16,21,13,5,0,1,3,1,4,2,5,7,3,7,0,1,1,14,11,7,2,1,0,3,0,1,1,0,0,4,5,1,0,0,2,0,7,5,0,10,11,0,0,0,0,0,0,2,3,0,4,2,1,2,3,0,1,0,0,0,1,2,0,2,0,0,1,0,2,0,2,2,0,0,0,0
heavy fighting between israeli troops and hamas in northern gaza  dw news_output.json,l6M0envDMHw,20240518,723,0,4,7,6,2,0,0,0,3,0,0,0,10,0,0,0,2,2,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
hezbollah fires huge barrage of missiles into northern israel  dw news_output.json,oRODZvbHv-I,20240613,825,0,14,5,3,3,1,0,0,0,0,2,0,3,0,4,0,0,0,0,0,0,6,3,6,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hezbollah leader warns israel about the cost of a war in lebanon  dw news_output.json,AwQbPcq6HVo,20240620,3760,0,39,7,4,46,20,1,1,18,0,2,0,14,0,3,0,1,0,0,0,0,13,1,23,3,25,1,0,0,0,0,5,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,3,0,2,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0
hezbollah militia said it carried out its first retaliatory attack against israel  dw news_output.json,2GVgqBO6QpU,20240826,1500,0,24,7,9,1,3,1,0,6,0,4,1,9,0,5,0,0,1,0,1,2,9,0,12,1,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
hostages still being held as israel prepares for rafah offensive  dw news_output.json,dYGYPuvRu38,20240426,2385,0,12,13,14,13,0,0,4,1,4,10,1,14,6,1,0,9,7,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,11,0,3,0,4,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"houthis vow retaliation for us, uk attacks  dw news_output.json",aP-6otrFtcY,20240113,1145,0,3,1,2,5,9,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
how aid organizations are struggling to deliver aid to gazans  dw news_output.json,ubG660g_-6k,20240110,1480,0,10,18,5,5,0,0,11,1,6,0,16,5,3,0,0,0,0,4,0,2,2,0,1,4,1,0,1,0,4,1,1,0,0,5,4,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,3,3,3,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
how an escalation in the middle east could affect the entire world  dw business_output.json,yRsTAfLJDmU,20231101,1416,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how are aid workers able to do their job in rafah  dw news_output.json,aaK8rKP9_zQ,20240518,896,0,1,13,0,0,0,0,14,2,3,0,1,3,3,0,0,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
how are netanyahu's plummeting poll numbers affecting his war decisions  dw news_output.json,tdRLi1b8xLc,20231227,1348,0,9,8,4,11,1,0,0,1,2,4,4,8,0,0,0,0,7,0,0,3,1,0,0,0,1,1,0,0,2,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
how asian countries are reacting to the israel-hamas conflict  dw news_output.json,QSkmMuDOlvE,20231012,632,0,6,1,1,0,0,1,0,0,3,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
how big is the rift between israel's ultra-orthodox community and the state  dw news_output.json,AF0ShxWuFBs,20240701,1257,0,10,1,1,3,0,0,0,4,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how can help reach children in sealed-off gaza  dw news_output.json,BoxuWaPWe6E,20231016,1494,0,4,17,0,1,0,0,4,0,0,0,0,1,4,1,0,4,0,1,16,0,0,0,0,2,0,0,0,0,1,3,0,0,0,3,8,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
how china takes advantage of israel-hamas war  dw news_output.json,1tKi9nkGj8A,20231016,1056,0,9,1,2,7,4,1,1,4,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
how close are israel and hezbollah to an all-out war  dw news_output.json,wyQRMO7GVjY,20240729,2191,0,29,5,3,17,8,0,1,6,0,0,0,5,0,0,0,0,8,0,1,5,6,3,14,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,2,0,2,4,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
how close is iran to producing an operational nuclear bomb  dw news_output.json,SLnQgWAVORk,20240422,1717,0,7,1,1,3,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
how dangerous is the situation at the border between israel and lebanon  dw news_output.json,5KDRAswRj1I,20231229,438,0,7,1,0,1,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how did hamas manage to amass so much wealth and military capability  dw news_output.json,lr1ZPInPg3k,20231113,1255,0,1,4,29,3,1,0,4,4,2,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
how do israel and hamas actually communicate  dw news_output.json,7NAIzzHUpKk,20231201,2225,0,26,16,35,1,10,0,1,5,3,1,6,13,1,4,0,0,0,0,3,1,9,1,0,2,0,3,3,0,1,5,0,0,0,0,0,0,0,9,1,0,16,0,0,2,0,0,3,0,0,0,0,1,3,0,6,0,0,1,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0
how do israel's military capabilities compare to hezbollah's  dw news_output.json,5BXTWqKzzJY,20240621,1187,0,12,5,4,11,2,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,8,1,15,1,7,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
how do you find hope when your daughter is held hostage in gaza  dw news_output.json,wXRVYx-wvXE,20240128,710,0,1,1,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
how effective are current sanctions on israeli settler violence  dw news_output.json,bQRn4O8Oriw,20240522,1295,0,7,3,2,2,0,0,0,3,15,0,6,11,0,0,0,0,0,0,5,0,4,3,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0
how has the war in gaza affected israel's relationship with its arab neighbors  dw news_output.json,sCkDCL4BeMI,20231212,3240,0,49,25,8,19,3,0,8,1,20,2,6,6,3,2,0,0,1,0,2,1,4,1,0,1,1,0,1,0,0,10,2,0,0,2,1,0,0,3,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0,0,1,0,0,3,2,0,3,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0
how is israel preparing ahead of the ground operation  dw news_output.json,yg1e9TLUrBo,20231025,2122,0,21,10,10,2,4,0,1,15,0,3,1,6,1,0,0,0,2,1,0,0,5,0,5,0,0,2,5,0,1,0,0,1,0,0,0,0,0,1,0,0,12,0,0,2,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
how is israel's war in gaza affecting children  dw news_output.json,r0osIaF7OK0,20240816,2067,0,4,20,1,12,0,0,0,0,7,2,5,4,2,7,0,1,0,0,15,0,3,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,5,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
how israel plans to track down hamas-mastermind yehya sinwar  dw news_output.json,CUey-z976MM,20231207,1229,0,16,10,21,1,1,0,0,6,0,2,2,6,0,0,0,0,0,0,0,0,3,6,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
how israel rejected genocide claims at the international court of justice  dw news_output.json,m0HPMTX9-F8,20240112,900,8,18,3,6,3,0,0,0,1,2,0,2,9,0,0,0,0,0,0,1,1,1,0,0,4,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
how israel's forces plan to destroy the hamas-operated tunnel system  dw news_output.json,iqsm22xbq5Q,20231020,1037,0,12,8,11,2,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how israel's ultra-nationalist settler movement feels reinvigorated by the country's crisis dw news_output.json,BhHPVW0ljVI,20240131,1475,0,16,23,6,3,0,0,0,0,2,0,2,7,0,0,0,0,5,0,0,15,1,0,0,1,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
how israeli families cope when sons and daughters are called up to fight  dw news_output.json,C7cVUnr0Hs4,20231110,343,0,2,1,1,1,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how israeli forces and hamas militants have been preparing for urban warfare  dw news_output.json,EbUO7jvJlzA,20231102,3742,0,34,32,25,13,6,0,3,8,4,10,3,19,0,0,0,2,0,3,3,1,11,6,12,5,10,8,1,0,0,3,4,0,0,2,2,0,0,0,1,7,0,2,0,1,0,0,0,0,0,2,0,5,8,2,0,1,0,1,1,7,2,3,0,0,0,0,1,0,1,3,0,0,0,0,0,0
how jews from israel are seeking refuge in hungary  focus on europe_output.json,0hKLeO3XnaQ,20231119,729,0,3,3,2,5,0,0,0,0,2,0,1,1,1,0,0,0,0,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how likely is a new cease-fire agreement in gaza at this point  dw news_output.json,zg_9QIwaQys,20231221,1199,0,15,8,12,9,0,0,0,1,2,3,0,4,1,9,0,0,8,0,0,1,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,1,4,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0
how likely is an iranian military strike on israel  dw news_output.json,Tv0YpPKabHM,20240405,727,0,14,3,0,6,16,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
how likely is another attack on israel from iran  dw news_output.json,lncnrMoHxRg,20240806,1325,0,15,3,7,6,7,0,0,3,2,4,0,4,0,3,0,0,3,0,0,0,2,0,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
how likely is the new cease-fire deal to finally be implemented  dw news_output.json,c1UcuvZUhfU,20240612,1742,0,14,15,28,2,0,0,0,3,0,4,2,6,1,10,0,0,2,0,0,2,3,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
how many weapons is the us sending to israel  dw news_output.json,thHtXPt635w,20231205,2496,0,41,3,2,4,2,0,19,14,0,0,0,3,0,1,0,0,0,0,0,0,1,2,1,3,1,4,0,0,0,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0
how much could israel's military strategy backfire in the long run  dw news_output.json,0Fv1ho5QQVo,20240717,948,0,10,6,17,4,2,0,0,8,3,2,1,3,0,1,0,0,0,0,0,0,11,4,1,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,2,2,0,0,1,0,1,0,0,0,1,1,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0
how netanyahu might jeopardize hostages' lives for his political future  dw news_output.json,wo7klBV4CO8,20240505,1630,0,11,10,15,4,1,0,1,2,2,1,2,14,0,7,1,7,4,0,0,2,3,1,0,0,0,0,0,0,0,1,8,0,0,3,0,0,0,8,0,2,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
how popular is hamas in the palestinian territories  dw news_output.json,w-woVqnaTi4,20231126,944,0,6,12,14,4,0,0,1,2,15,1,10,7,0,0,0,1,0,0,0,0,4,0,0,0,0,1,1,0,12,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,6,0,0,1,1,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0
how realistic is israel's goal of eliminating hamas leaders worldwide  dw news_output.json,fWVomYSMulA,20231205,2168,0,20,26,33,8,0,0,0,4,3,6,4,6,1,0,0,0,0,0,0,0,0,3,0,3,2,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,4,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
how some people are working against antisemitism and islamophobia  dw news_output.json,HZl4Hs5Inzs,20231208,438,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how the international community has responded to iran's strikes on israel  dw news_output.json,BW9-Ri_XDlE,20240414,2657,0,33,5,4,8,25,0,2,1,0,3,1,3,2,0,0,0,1,0,0,2,11,1,0,0,0,1,1,0,0,0,5,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,1,8,0,0,0,0,0,2,0,2,8,0,0,0,0,0,0,2,0,0,0,0
how the undeclared war between hezbollah and israel impacts lives on the front  dw news_output.json,wDW1eaD5ZNg,20231202,546,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how the warring parties use the truce to prepare for more fighting to come  dw news_output.json,JdEWf-ToY-U,20231124,3609,0,15,17,32,9,2,0,1,8,4,10,7,14,3,17,0,2,3,2,2,4,3,1,1,1,0,0,2,0,1,4,6,2,0,0,0,0,0,3,0,4,17,0,0,0,0,0,0,1,1,0,0,2,1,1,2,0,1,1,1,12,0,0,2,2,4,0,1,0,0,1,0,0,0,0,0,0
how to mark holocaust remembrance day in the shadow of the gaza war  dw news_output.json,nfAa7aH6tWc,20240507,1879,6,12,4,6,2,0,1,1,0,2,7,1,2,0,0,0,0,4,0,0,3,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,1,1,0,0,0,0
how trust could be the key to a stable truce in the gaza war  dw news_output.json,ewHbGEFZvYw,20240507,1895,0,10,6,13,9,0,0,2,5,2,7,2,3,2,10,0,11,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0
how will israel and the us respond to iran's attack on israel  dw news_output.json,gZnUEta1jgU,20240414,4473,0,52,1,0,9,33,0,0,7,2,19,0,23,0,0,0,0,4,0,1,8,42,1,1,0,2,0,1,0,0,1,10,11,0,0,1,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,1,0,0,18,0,2,1,0,0,7,1,2,9,0,0,0,0,2,0,2,0,0,0,0
how will israel respond to iran's attacks  dw news_output.json,W3LdgWcqRYQ,20240415,2865,0,40,2,0,10,23,0,0,4,4,0,0,5,0,0,0,0,5,0,0,1,11,0,1,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,2,3,0,0,0,0,0,1,2,0,0,0,0
how will israel's hostage rescue affect a potential cease-fire deal  dw news_output.json,vRJz28p1G2s,20240827,977,0,8,2,5,1,2,1,0,6,0,2,1,4,0,1,0,0,3,2,1,3,3,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
how will the killing of haniyeh impact the internal structure of hamas  dw news_output.json,dKAwxCUjB2E,20240731,6349,0,44,35,36,17,24,0,2,8,4,5,6,15,1,11,0,0,4,0,2,8,11,16,3,0,5,0,1,0,6,1,5,0,0,0,0,0,0,4,0,5,11,2,1,0,0,0,4,0,0,0,3,1,0,0,0,11,0,0,0,0,0,0,3,3,1,0,1,0,0,1,0,0,0,0,0,0
how would iran react to a full-blown israel-lebanon war dw news_output.json,RQlb9xapHRE,20240625,1490,0,19,5,0,16,10,0,1,1,0,0,2,7,1,0,0,0,0,0,0,7,4,0,2,1,6,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,7,0,1,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0
human rights lawyer ‘germany is violating its international obligations on arms trade’  dw news_output.json,z-9x4UkzGrg,20240530,1587,0,19,11,2,21,0,2,0,1,2,0,0,3,2,0,0,0,1,0,0,0,5,1,0,6,0,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,6,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
humanitarian aid stuck at egypt-gaza border  dw news_output.json,PsK1_bGIBTs,20231015,1061,0,8,15,3,0,0,0,1,0,0,3,1,4,3,0,0,0,0,6,4,0,2,1,0,1,0,0,1,0,0,2,1,0,0,0,1,1,2,1,1,1,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
humanitarian crisis in gaza spirals as israeli offensive continues  dw news_output.json,jdK4JwE5v28,20231102,2850,0,3,30,3,2,0,0,10,4,13,1,6,6,6,0,0,3,0,9,1,1,4,2,0,1,0,1,0,0,3,4,0,0,0,5,14,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,4,2,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
